Muestra	Chromosome	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta	Pathogen
barcode06_DS_4.7GB	contig_9328	36845	37793	vanH gene in vanO cluster_glycopeptide_antibiotic	7	948	948	1.0	
barcode06_DS_4.7GB	contig_9518	2076	2523	FosXCC_phosphonic_acid_antibiotic	10	447	447	1.0	
barcode06_DS_4.7GB	contig_9518	7101	7602	nimJ_nitroimidazole_antibiotic	9	501	501	1.0	
barcode06_DS_4.7GB	contig_9519	165	576	FosXCC_phosphonic_acid_antibiotic	4	411	411	1.0	
barcode06_DS_4.7GB	contig_955	133303	135007	vanW gene in vanI cluster_glycopeptide_antibiotic	18	1704	1704	1.0	
barcode06_DS_4.7GB	contig_966	69321	69654	qacL_disinfecting_agents_and_antiseptics	47	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode06_DS_4.7GB	contig_966	70423	70756	qacL_disinfecting_agents_and_antiseptics	43	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode06_DS_4.7GB	contig_966	70829	71363	ANT(2'')-Ia_aminoglycoside_antibiotic	30	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode06_DS_4.7GB	contig_967	9336	9669	qacL_disinfecting_agents_and_antiseptics	16	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode06_DS_4.7GB	contig_9972	9829	10564	ErmG_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	9	735	735	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_10008	4199	5558	Escherichia coli GlpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	6	1359	1359	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1007	261085	264238	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	16	3153	3153	1.0	
barcode07_DS_4.7GB	contig_1007	476834	478268	vanW gene in vanI cluster_glycopeptide_antibiotic	23	1434	1434	1.0	
barcode07_DS_4.7GB	contig_1007	846079	849205	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	17	3126	3126	1.0	
barcode07_DS_4.7GB	contig_1007	1619408	1620554	vanT gene in vanG cluster_glycopeptide_antibiotic	23	1146	1146	1.0	
barcode07_DS_4.7GB	contig_1008	5500	6703	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1203	1203	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_10181	492	1299	vanY gene in vanB cluster_glycopeptide_antibiotic	4	807	807	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_1028	133293	134418	vanT gene in vanG cluster_glycopeptide_antibiotic	13	1125	1125	1.0	
barcode07_DS_4.7GB	contig_10305	2032	2959	PER-1_monobactam;_carbapenem;_cephalosporin;_penam;_penem	4	927	927	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1039	940	2095	tet(W)_tetracycline_antibiotic	58	1155	1155	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1039	2042	2861	tet(W)_tetracycline_antibiotic	53	819	819	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_1041	660	2580	tet(W)_tetracycline_antibiotic	71	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1045	9269	11189	tet(W)_tetracycline_antibiotic	30	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_10502	20991	21696	vanH gene in vanO cluster_glycopeptide_antibiotic	5	705	705	1.0	
barcode07_DS_4.7GB	contig_10502	21692	22733	vanO_glycopeptide_antibiotic	5	1041	1041	1.0	
barcode07_DS_4.7GB	contig_10502	22729	23362	vanX gene in vanO cluster_glycopeptide_antibiotic	5	633	633	1.0	
barcode07_DS_4.7GB	contig_1055	1329	2550	tet(40)_tetracycline_antibiotic	12	1221	1221	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_1055	4280	5360	tet(W)_tetracycline_antibiotic	56	1080	1080	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1055	5332	6199	tet(W)_tetracycline_antibiotic	73	867	867	1.0	Trueperella pyogenes (chromosome or plasmid)
barcode07_DS_4.7GB	contig_10587	31241	31574	qacJ_disinfecting_agents_and_antiseptics	4	333	333	1.0	
barcode07_DS_4.7GB	contig_1061	5130	7050	tet(W)_tetracycline_antibiotic	48	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_10751	26041	27136	vanG_glycopeptide_antibiotic	8	1095	1095	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_10855	3757	4993	vanW gene in vanI cluster_glycopeptide_antibiotic	3	1236	1236	1.0	
barcode07_DS_4.7GB	contig_10896	5284	5947	AcrS_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	5	663	663	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1100	59636	60746	vanT gene in vanG cluster_glycopeptide_antibiotic	161	1110	1110	1.0	
barcode07_DS_4.7GB	contig_1100	558369	558876	nimK_nitroimidazole_antibiotic	139	507	507	1.0	
barcode07_DS_4.7GB	contig_1100	1259319	1260555	vanW gene in vanI cluster_glycopeptide_antibiotic	131	1236	1236	1.0	
barcode07_DS_4.7GB	contig_11147	9297	10089	aadA_aminoglycoside_antibiotic	30	792	792	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_11198	21542	22037	nimK_nitroimidazole_antibiotic	10	495	495	1.0	
barcode07_DS_4.7GB	contig_1121	199253	199592	qacG_disinfecting_agents_and_antiseptics	11	339	339	1.0	
barcode07_DS_4.7GB	contig_1141	4681	6601	tet(W)_tetracycline_antibiotic	79	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1158	13179	13803	catS_phenicol_antibiotic	17	624	624	1.0	Parvimonas micra (chromosome)
barcode07_DS_4.7GB	contig_11612	7741	8806	vanW gene in vanG cluster_glycopeptide_antibiotic	4	1065	1065	1.0	
barcode07_DS_4.7GB	contig_1167	87507	88503	vanH gene in vanB cluster_glycopeptide_antibiotic	10	996	996	1.0	
barcode07_DS_4.7GB	contig_11744	638	1502	aadS_aminoglycoside_antibiotic	26	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_11752	1038	1563	vanY gene in vanM cluster_glycopeptide_antibiotic	12	525	525	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_1177	36482	36818	qacG_disinfecting_agents_and_antiseptics	104	336	336	1.0	
barcode07_DS_4.7GB	contig_11790	11719	12760	tet(W/N/W)_tetracycline_antibiotic	1	1041	1041	1.0	Streptococcus suis (chromosome)
barcode07_DS_4.7GB	contig_11828	112785	113109	qacG_disinfecting_agents_and_antiseptics	13	324	324	1.0	
barcode07_DS_4.7GB	contig_11848	13250	14072	vanW gene in vanB cluster_glycopeptide_antibiotic	10	822	822	1.0	
barcode07_DS_4.7GB	contig_11900	3811	4981	vanTr gene in vanL cluster_glycopeptide_antibiotic	8	1170	1170	1.0	
barcode07_DS_4.7GB	contig_11979	22551	23808	vanW gene in vanI cluster_glycopeptide_antibiotic	5	1257	1257	1.0	
barcode07_DS_4.7GB	contig_12065	45009	46269	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1260	1260	1.0	
barcode07_DS_4.7GB	contig_1231	1613	1967	FosH_phosphonic_acid_antibiotic	16	354	354	1.0	
barcode07_DS_4.7GB	contig_12368	21508	21973	Escherichia coli soxR with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	12	465	465	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_12368	22058	22382	Escherichia coli soxS with mutation conferring antibiotic resistance_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	13	324	324	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_12400	4926	5457	emrR_fluoroquinolone_antibiotic	9	531	531	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_12400	6775	8143	Klebsiella pneumoniae KpnH_macrolide_antibiotic;_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic;_carbapenem;_cephalosporin;_penam;_peptide_antibiotic;_penem	10	1368	1368	1.0	Escherichia coli (chromosome or plasmid)
barcode07_DS_4.7GB	contig_12417	2342	5669	Bifidobacterium bifidum ileS conferring resistance to mupirocin_mupirocin-like_antibiotic	7	3327	3327	1.0	Bifidobacterium bifidum (chromosome)
barcode07_DS_4.7GB	contig_1246	83061	84183	vanT gene in vanG cluster_glycopeptide_antibiotic	14	1122	1122	1.0	
barcode07_DS_4.7GB	contig_1246	372704	373961	vanW gene in vanI cluster_glycopeptide_antibiotic	16	1257	1257	1.0	
barcode07_DS_4.7GB	contig_12658	2309	2654	qacJ_disinfecting_agents_and_antiseptics	4	345	345	1.0	
barcode07_DS_4.7GB	contig_12845	52701	53451	vanY gene in vanB cluster_glycopeptide_antibiotic	2	750	750	1.0	Bifidobacterium bifidum (chromosome)
barcode07_DS_4.7GB	contig_12912	3649	4135	nimA_nitroimidazole_antibiotic	5	486	486	1.0	
barcode07_DS_4.7GB	contig_12918	2359	3883	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1524	1524	1.0	
barcode07_DS_4.7GB	contig_1305	13339	14452	vanT gene in vanG cluster_glycopeptide_antibiotic	9	1113	1113	1.0	
barcode07_DS_4.7GB	contig_13119	5982	7080	vanG_glycopeptide_antibiotic	8	1098	1098	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_13142	2118	2610	lnuC_lincosamide_antibiotic	41	492	492	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_13203	39287	40841	vanW gene in vanI cluster_glycopeptide_antibiotic	3	1554	1554	1.0	
barcode07_DS_4.7GB	contig_13264	3667	4813	vanY gene in vanG cluster_glycopeptide_antibiotic	2	1146	1146	1.0	
barcode07_DS_4.7GB	contig_13353	7112	8630	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1518	1518	1.0	
barcode07_DS_4.7GB	contig_13382	29824	30997	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1173	1173	1.0	
barcode07_DS_4.7GB	contig_13528	5637	6798	vanT gene in vanG cluster_glycopeptide_antibiotic	9	1161	1161	1.0	
barcode07_DS_4.7GB	contig_13557	9489	10665	oqxA_fluoroquinolone_antibiotic;_glycylcycline;_tetracycline_antibiotic;_diaminopyrimidine_antibiotic;_nitrofuran_antibiotic	13	1176	1176	1.0	Klebsiella pneumoniae (chromosome or plasmid)
barcode07_DS_4.7GB	contig_13675	2141	2774	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	11	633	633	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14018	14962	17437	vanT gene in vanG cluster_glycopeptide_antibiotic	10	2475	2475	1.0	
barcode07_DS_4.7GB	contig_14201	444	1920	msrE_macrolide_antibiotic;_streptogramin_antibiotic	93	1476	1476	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14201	1975	2860	mphE_macrolide_antibiotic	94	885	885	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14212	146	974	OXA-72_carbapenem;_penam	17	828	828	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14212	2009	2354	qacG_disinfecting_agents_and_antiseptics	38	345	345	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14219	15977	16481	nimJ_nitroimidazole_antibiotic	11	504	504	1.0	
barcode07_DS_4.7GB	contig_14292	1586	2003	FosI_phosphonic_acid_antibiotic	24	417	417	1.0	
barcode07_DS_4.7GB	contig_14367	6616	7795	vanT gene in vanG cluster_glycopeptide_antibiotic	6	1179	1179	1.0	
barcode07_DS_4.7GB	contig_14427	176	1313	tet(X)_glycylcycline;_tetracycline_antibiotic	12	1137	1137	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14427	2051	3842	tet(Q)_tetracycline_antibiotic	5	1791	1791	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_14499	46418	47907	TolC_macrolide_antibiotic;_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_peptide_antibiotic;_aminocoumarin_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	9	1489	1489	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14553	71169	72555	vanW gene in vanI cluster_glycopeptide_antibiotic	13	1386	1386	1.0	
barcode07_DS_4.7GB	contig_14612	2081	4871	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	55	2790	2790	1.0	
barcode07_DS_4.7GB	contig_14627	1833	2832	vanH gene in vanB cluster_glycopeptide_antibiotic	8	999	999	1.0	
barcode07_DS_4.7GB	contig_14690	1730	2285	AAC(6')-IIa_aminoglycoside_antibiotic	16	555	555	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14690	2434	2893	AAC(6')-Il_aminoglycoside_antibiotic	15	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14690	2986	3787	VIM-4_carbapenem;_cephalosporin;_cephamycin;_penam;_penem	13	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14690	24349	25198	SCO-1_cephalosporin;_penam;_penem	5	849	849	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1478	111107	114671	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin_rifamycin_antibiotic	13	3564	3564	1.0	Bifidobacterium longum (chromosome)
barcode07_DS_4.7GB	contig_14793	2819	3005	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	6	186	186	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_14818	32276	33368	vanG_glycopeptide_antibiotic	9	1092	1092	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_14879	62835	63630	vanY gene in vanB cluster_glycopeptide_antibiotic	10	795	795	1.0	
barcode07_DS_4.7GB	contig_14947	33051	33498	vanY gene in vanF cluster_glycopeptide_antibiotic	6	447	447	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_14969	14344	15007	tet(44)_tetracycline_antibiotic	5	663	663	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_14969	15529	16267	tet(44)_tetracycline_antibiotic	4	738	738	1.0	Clostridium perfringens (chromosome)
barcode07_DS_4.7GB	contig_14970	26876	27290	H-NS_macrolide_antibiotic;_fluoroquinolone_antibiotic;_cephalosporin;_cephamycin;_penam;_tetracycline_antibiotic	4	414	414	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_15043	18980	19886	mphA_macrolide_antibiotic	6	906	906	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_15043	19882	21121	Mrx_macrolide_antibiotic	7	1239	1239	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_15058	6104	6929	gadX_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	6	825	825	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_15153	11968	12778	vanW gene in vanG cluster_glycopeptide_antibiotic	13	810	810	1.0	
barcode07_DS_4.7GB	contig_15181	11578	12406	OXA-253_carbapenem;_penam	23	828	828	1.0	Acinetobacter baumannii (chromosome)
barcode07_DS_4.7GB	contig_1519	34564	35722	vanT gene in vanG cluster_glycopeptide_antibiotic	235	1158	1158	1.0	
barcode07_DS_4.7GB	contig_1519	617125	618112	vanH gene in vanO cluster_glycopeptide_antibiotic	207	987	987	1.0	
barcode07_DS_4.7GB	contig_1540	4706	5561	ErmX_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	30	855	855	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1551	6448	7030	AAC(6')-IIc_aminoglycoside_antibiotic	21	582	582	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1552	1573	2362	aadA5_aminoglycoside_antibiotic	26	789	789	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1739	58660	60016	vanW gene in vanI cluster_glycopeptide_antibiotic	4	1356	1356	1.0	
barcode07_DS_4.7GB	contig_1740	1	604	vanT gene in vanG cluster_glycopeptide_antibiotic	4	603	603	1.0	Streptococcus (chromosome)
barcode07_DS_4.7GB	contig_1740	596	1361	vanXY gene in vanG cluster_glycopeptide_antibiotic	4	765	765	1.0	Streptococcus agalactiae (chromosome)
barcode07_DS_4.7GB	contig_1740	1357	2359	vanG_glycopeptide_antibiotic	4	1002	1002	1.0	
barcode07_DS_4.7GB	contig_1740	2409	2778	vanW gene in vanG cluster_glycopeptide_antibiotic	4	369	369	1.0	Streptococcus agalactiae (chromosome)
barcode07_DS_4.7GB	contig_1787	6407	8195	tet(32)_tetracycline_antibiotic	6	1788	1788	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_18	5805	6300	dfrF_diaminopyrimidine_antibiotic	23	495	495	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_182	380	1160	APH(3')-VIa_aminoglycoside_antibiotic	40	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1827	473906	477467	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin_rifamycin_antibiotic	27	3561	3561	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_1888	391	2317	tet(Q)_tetracycline_antibiotic	22	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode07_DS_4.7GB	contig_1945	103838	104171	qacL_disinfecting_agents_and_antiseptics	52	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1945	104941	105274	qacL_disinfecting_agents_and_antiseptics	65	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1945	105347	105881	ANT(2'')-Ia_aminoglycoside_antibiotic	41	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1964	3925	5059	ArnT_peptide_antibiotic	3	1134	1134	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_1990	4278	5109	vanY gene in vanB cluster_glycopeptide_antibiotic	12	831	831	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_2033	28030	28975	leuO_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	6	945	945	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2038	16973	20129	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	104	3156	3156	1.0	
barcode07_DS_4.7GB	contig_2058	366711	367695	vanH gene in vanO cluster_glycopeptide_antibiotic	54	984	984	1.0	
barcode07_DS_4.7GB	contig_2113	12104	12437	qacL_disinfecting_agents_and_antiseptics	27	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_213	394	1870	msrE_macrolide_antibiotic;_streptogramin_antibiotic	86	1476	1476	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_213	1925	2810	mphE_macrolide_antibiotic	68	885	885	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_213	4593	5127	ANT(2'')-Ia_aminoglycoside_antibiotic	25	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_213	5245	6076	OXA-4_cephalosporin;_penam	17	831	831	1.0	Pseudomonas aeruginosa (chromosome or plasmid)
barcode07_DS_4.7GB	contig_213	6287	6635	qacEdelta1_disinfecting_agents_and_antiseptics	18	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_213	6628	7468	sul1_sulfonamide_antibiotic	20	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_215	96248	97724	msrE_macrolide_antibiotic;_streptogramin_antibiotic	94	1476	1476	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_215	97779	98664	mphE_macrolide_antibiotic	97	885	885	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_215	109764	110592	OXA-253_carbapenem;_penam	34	828	828	1.0	Acinetobacter baumannii (chromosome)
barcode07_DS_4.7GB	contig_215	119163	119991	OXA-253_carbapenem;_penam	23	828	828	1.0	Acinetobacter baumannii (chromosome)
barcode07_DS_4.7GB	contig_227	1534	1954	FosI_phosphonic_acid_antibiotic	22	420	420	1.0	
barcode07_DS_4.7GB	contig_2306	10101	10839	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	53	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_235	10528	11413	mphG_macrolide_antibiotic	71	885	885	1.0	
barcode07_DS_4.7GB	contig_235	11417	12641	mef(C)_macrolide_antibiotic;_tetracycline_antibiotic	66	1224	1224	1.0	
barcode07_DS_4.7GB	contig_235	12928	13744	sul2_sulfonamide_antibiotic	71	816	816	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_236	7632	8518	mphG_macrolide_antibiotic	61	886	886	1.0	
barcode07_DS_4.7GB	contig_236	10032	10848	sul2_sulfonamide_antibiotic	64	816	816	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2428	33358	34612	vanW gene in vanI cluster_glycopeptide_antibiotic	3	1254	1254	1.0	
barcode07_DS_4.7GB	contig_2496	22993	23467	dfrF_diaminopyrimidine_antibiotic	25	474	474	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2566	10634	11810	vanT gene in vanG cluster_glycopeptide_antibiotic	3	1176	1176	1.0	
barcode07_DS_4.7GB	contig_2566	12121	13294	vanT gene in vanG cluster_glycopeptide_antibiotic	4	1173	1173	1.0	
barcode07_DS_4.7GB	contig_263	8288	10208	tet(O)_tetracycline_antibiotic	51	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2649	2110	2443	qacJ_disinfecting_agents_and_antiseptics	4	333	333	1.0	
barcode07_DS_4.7GB	contig_2740	7273	8200	PER-2_monobactam;_carbapenem;_cephalosporin;_penam;_penem	5	927	927	1.0	Unknown taxonomy (plasmid)
barcode07_DS_4.7GB	contig_2927	1371	2187	sul2_sulfonamide_antibiotic	21	816	816	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2927	4138	5353	floR_phenicol_antibiotic	9	1215	1215	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2928	14054	14894	sul1_sulfonamide_antibiotic	29	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2928	14887	15235	qacEdelta1_disinfecting_agents_and_antiseptics	26	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2928	16243	17044	OXA-46_penam	9	801	801	1.0	Pseudomonas aeruginosa (chromosome)
barcode07_DS_4.7GB	contig_2928	17391	17946	AAC(6')-31_aminoglycoside_antibiotic	19	555	555	1.0	Pseudomonas aeruginosa (plasmid)
barcode07_DS_4.7GB	contig_2928	18034	18367	qacL_disinfecting_agents_and_antiseptics	32	333	333	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_2950	35492	36587	vanG_glycopeptide_antibiotic	34	1095	1095	1.0	Faecalibacterium prausnitzii (chromosome)
barcode07_DS_4.7GB	contig_2981	67961	68402	FosA8_phosphonic_acid_antibiotic	9	441	441	1.0	
barcode07_DS_4.7GB	contig_3136	16105	16885	APH(3')-VIa_aminoglycoside_antibiotic	42	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_32	278616	279747	vanT gene in vanG cluster_glycopeptide_antibiotic	19	1131	1131	1.0	
barcode07_DS_4.7GB	contig_3215	31898	32708	vanY gene in vanB cluster_glycopeptide_antibiotic	8	810	810	1.0	
barcode07_DS_4.7GB	contig_3241	234	768	ANT(2'')-Ia_aminoglycoside_antibiotic	21	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3241	826	1285	AAC(6')-Il_aminoglycoside_antibiotic	16	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3241	1515	1863	qacEdelta1_disinfecting_agents_and_antiseptics	18	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3241	1856	2696	sul1_sulfonamide_antibiotic	31	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3241	22269	23049	APH(3')-VIa_aminoglycoside_antibiotic	31	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3244	1953	2793	sul1_sulfonamide_antibiotic	42	840	840	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3244	2786	3134	qacEdelta1_disinfecting_agents_and_antiseptics	37	348	348	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3244	3302	3923	AAC(6')-Ib9_aminoglycoside_antibiotic	42	621	621	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3244	3995	4448	arr-3_rifamycin_antibiotic	21	453	453	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3245	349	1177	OXA-2_carbapenem;_cephalosporin;_penam	18	828	828	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3245	2974	3433	AAC(6')-Il_aminoglycoside_antibiotic	21	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3250	2674	3793	tet(A)_tetracycline_antibiotic	10	1119	1119	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3332	15000	15606	tet(O)_tetracycline_antibiotic	7	606	606	1.0	Unknown taxonomy (chromosome or plasmid)
barcode07_DS_4.7GB	contig_3416	2464	5650	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	8	3186	3186	1.0	
barcode07_DS_4.7GB	contig_342	24286	24781	lnuC_lincosamide_antibiotic	52	495	495	1.0	Unknown taxonomy (chromosome or plasmid)
